Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Extra Grande,Mercedes-Benz,C250,,2.0 - 16V,A 9,S,E,G,"0,016","0,197","0,008",A,\,122,\,\,"9,6","13,7","1,98",A,C,-,18,2017
Extra Grande,Mercedes-Benz,C300,Estate,2.0 - 16V,A 9,S,E,G,"0,015","0,107","0,008",A,\,130,\,\,"9,2","12,6","2,10",B,C,-,18,2017
Extra Grande,Mercedes-Benz,C300,,2.0 - 16V,A 9,S,E,G,"0,016","0,122","0,008",A,\,125,\,\,"9,6","13,0","2,02",B,C,-,18,2017
Extra Grande,Mercedes-Benz,"MAYBACH
S500",,4.7 - 32V,A 9,S,E,G,"0,013","0,125","0,018",A,\,202,\,\,"5,8","8,8","3,27",E,E,-,18,2017
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,18,2017
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,18,2017
Extra Grande,Mercedes-Benz,S560 L,,4.0 - 32V,A 9,S,E,G,"0,007","0,077","0,025",A,\,173,\,\,"6,9","9,8","2,81",E,D,-,18,2017
Extra Grande,Mercedes-Benz,"AMG S63L
4MATIC",,4.0 - 32V,A9,S,E,G,"0,011","0,248","0,013",A,\,182,\,\,"6,5","9,6","2,94",E,D,-,18,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,19,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,19,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,19,2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,"0,024","0,240","0,050",B,\,188,\,\,"6,3","9,3","3,07",E,D,-,19,2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,"0,023","0,452","0,012",B,\,187,\,\,"6,4","9,2","3,04",E,D,-,19,2017
Extra Grande,Maserati,Quattroporte,,4.0-32V,A-8,,,,ND,ND,ND,,\,0,\,\,,,,,,,19,2017
Extra Grande,JAGUAR,XE,P380 S,3.0-24V,A-8,S,E,G,"0,006","0,203","0,011",A,\,158,\,\,"7,6","10,6","2,55",D,D,-,19,2017
Extra Grande,FORD,Edge,ST GTDI,2.7-24V,A-8,S,E,G,"0,012","0,252","0,014",A,\,170,\,\,"7,3","9,4","2,76",E,D,-,19,2017
Extra Grande,AUDI,RS4 Avant,-,2.9-24V,A-8,S,E,G,"0,010","0,099","0,018",A,\,174,\,\,"7,1","9,2","2,81",E,D,-,19,2017
Extra Grande,AUDI,A6 Sedan,-,3.0-24V,DCT-7,S,E,G,"0,017","0,211","0,020",A,\,150,\,\,"8,3","10,3","2,42",C,D,-,19,2017
Extra Grande,AUDI,A7 Sportback,-,3.0-24V,DCT-7,S,E,G,"0,012","0,092","0,024",B,\,150,\,\,"8,3","10,4","2,43",C,D,-,19,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,20,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,20,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,20,2017
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 SL,1.6 - 16V,CVT,S,E,F,"0,012","0,310","0,008",A,0,108,"8,1","9,6","11,4","13,7","1,74",B,B,-,20,2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,A Shine / A Feel / A Live,1.6 16v,A-4,S,E,F,"0,021","0,654","0,027",B,0,124,"7,2","8,2","10,2","11,7","2,00",D,C,-,20,2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,M Feel,1.6 16v,M-5,S,E,F,"0,017","0,633","0,026",B,0,115,"7,6","8,8","10,9","12,8","1,86",C,C,-,20,2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,M Start / M Live,1.5,M-5,S,E,F,"0,030","0,742","0,011",B,0,118,"7,2","8,3","10,6","12,4","1,94",C,C,-,20,2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure AT / Griffe AT,1.6 16v,A-4,S,E,F,"0,022","0,644","0,032",B,0,116,"7,4","8,6","11,0","12,2","1,89",C,C,-,20,2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure MT / Griffe MT,1.6 16v,M-5,S,E,F,"0,013","0,585","0,025",B,0,110,"8,3","8,9","11,6","12,9","1,77",B,B,-,20,2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Griffe THP M,"1.6 THP
16V Flex",M-6,S,E,F,"0,018","0,218","0,029",B,0,103,"8,4","9,3","12,5","13,5","1,68",B,B,-,20,2017
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX/LX 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"0,021","0,187","0,009",A,0,132,"6,7","8,4","9,4","11,2","2,12",D,C,-,20,2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"0,024","0,416","0,014",B,0,108,"8,3","9,8","11,6","13,4","1,72",B,B,-,20,2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"0,029","0,344","0,010",B,0,127,"7,1","8,7","10,1","11,4","2,00",D,C,-,20,2017
"Utilitário
Esportivo
Compacto",CHEVROLET,"Nova Tracker
(modelo 2017)",LT / LTZ,1.4T-16V,A-6,S,E,F,"0,015","0,278","0,008",A,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,20,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,21,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,21,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,21,2017
"Utilitário
Esportivo
Compacto",VW,CrossFox,,1.6-16V,M-6,S,E,F,"0,027","0,533","0,031",B,0,113,"7,7","8,9","11,1","12,7","1,84",C,C,-,21,2017
"Utilitário
Esportivo
Compacto",VW,CrossFox,(I-Motion),1.6-16V,MTA-5,S,E,F,"0,031","0,363","0,007",B,0,113,"7,7","8,8","11,1","12,7","1,84",C,C,-,21,2017
"Utilitário
Esportivo
Compacto",VW,SpaceCross,,1.6-16V,M-6,S,E,F,"0,028","0,608","0,022",B,0,122,"7,2","8,3","10,4","11,8","1,98",D,C,-,21,2017
"Utilitário
Esportivo
Compacto",VW,SpaceCross,,1.6-16V,MTA-5,S,E,F,"0,038","0,623","0,009",C,0,124,"7,1","8,1","10,2","11,7","2,01",D,C,-,21,2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX,1.8-16V,M-6,S,E,F,"0,015","0,170","0,016",B,0,123,"6,7","8,6","10,0","12,5","2,01",D,C,-,21,2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX / EX / EXL,1.8-16V,CVT,S,E,F,"0,016","0,122","0,028",B,0,120,"7,1","8,5","10,5","12,1","1,96",C,C,-,21,2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,EX,1.8-16V,CVT,S,E,F,"0,016","0,122","0,028",B,0,120,"7,1","8,5","10,5","12,1","1,96",C,C,-,21,2017
"Utilitário
Esportivo
Compacto",HYUNDAI,Tucson,GLSB,"2.0L -
16V",A4,S,H,F,"0,025","0,442","0,013",B,0,214,"5,0","5,8","7,4","8,6","2,85",E,D,-,21,2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,CVT,S,E,G,"0,020","0,283","0,042",B,\,135,\,\,"9,4","10,7","2,20",E,C,-,21,2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X4,2.0-16V,CVT,S,E,G,"0,020","0,231","0,047",B,\,137,\,\,"9,4","10,4","2,23",E,C,-,21,2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,M-5,S,E,G,"0,018","0,733","0,015",B,\,135,\,\,"9,5","10,6","2,19",E,C,-,21,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,22,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,22,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 2WD,GLX,1.6-16V,CVT,S,E,G,"0,018","0,289","0,008",B,\,106,\,\,"11,9","13,2","1,73",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 2WD,GL / GLX,1.6-16V,M-5,S,E,G,"0,020","0,349","0,017",B,\,114,\,\,"11,0","12,9","1,85",C,C,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 4WD,GLX / GLS,1.6-16V,CVT,S,E,G,"0,018","0,289","0,008",B,\,117,\,\,"11,1","11,8","1,90",C,C,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,M-5,S,E,G,"0,020","0,343","0,013",B,\,105,\,\,"12,2","13,0","1,71",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU ALLGRIP,1.6-16V,A-6,S,E,G,"0,014","0,243","0,024",A,\,115,\,\,"11,0","12,6","1,87",C,C,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT,1.4-16V,A-6,S,E,G,"0,018","0,124","0,008",A,\,104,\,\,"12,0","13,7","1,70",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT ALLGRIP,1.4-16V,A-6,S,E,G,"0,017","0,153","0,011",A,\,110,\,\,"11,5","12,9","1,78",C,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4YOU,1.6-16V,A-6,S,E,G,"0,017","0,360","0,004",A,\,108,\,\,"11,6","13,2","1,76",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE,1.4-16V,A-6,S,E,G,"0,022","0,233","0,010",A,\,102,\,\,"12,2","14,0","1,67",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE ALLGRIP,1.4-16V,A-6,S,E,G,"0,018","0,162","0,011",A,\,109,\,\,"11,5","13,3","1,77",B,B,-,22,2017
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX,1.5 - 16V,M-6,S,E,F,"0,018","0,709","0,018",B,0,110,"8,0","9,2","11,2","13,2","1,78",C,B,-,22,2017
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX CVT,1.5 - 16V,CVT,S,E,F,"0,029","0,314","0,013",B,0,129,"6,7","7,8","9,7","11,6","2,10",D,C,-,22,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,23,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,23,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,23,2017
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,MTA-5,S,E-H,F,"0,021","0,329","0,038",B,0,113,"7,7","8,3","11,5","12,0","1,86",C,C,-,23,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.6-16V,M-5,S,E,F,"0,020","0,475","0,033",B,0,124,"7,0","8,2","10,2","11,8","2,02",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Titanium,2.0-16V,DCT-6,S,E,F,"0,025","0,293","0,009",B,0,129,"6,6","8,0","9,7","11,5","2,11",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,FREESTYLE,2.0-16V,M-5,S,E,F,"0,028","0,345","0,035",B,0,135,"6,5","8,1","9,0","11,7","2,17",E,C,-,23,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.6-16V,DCT-6,S,E,F,"0,018","0,557","0,022",B,0,123,"7,2","8,3","10,2","12,1","1,98",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport / Longitude,2.0-16V,A-9,S,E,D,"0,003","0,018","0,263",B,\,195,\,\,"9,4","11,5","2,63",E,D,-,23,2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,1.8 / Sport,1.8-16V,M-5,S,E,F,"0,016","0,556","0,021",B,0,123,"7,3","7,6","10,6","11,2","2,02",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport / Longitude / Limited,1.8-16V,A-6,S,E,F,"0,020","0,658","0,014",B,0,134,"6,5","7,6","9,5","10,9","2,18",E,C,-,23,2017
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY,1.3 8V,M-5,S,H,F,"0,022","0,319","0,031",B,0,99,"9,2","10,1","12,9","14,0","1,58",A,B,SIM,23,2017
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,Way Dualogic,1.3 8V,MTA-5,S,H,F,"0,019","0,508","0,032",B,0,98,"9,3","10,1","13,2","13,7","1,57",A,B,SIM,23,2017
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure,1.8-16V,M-5,S,H,F,"0,012","0,487","0,033",B,0,130,"6,8","7,5","9,7","11,1","2,13",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure Dualogic,1.8-16V,MTA-5,S,H,F,"0,012","0,490","0,021",B,0,126,"7,2","7,9","10,2","11,2","2,04",D,C,-,23,2017
"Utilitário
Esportivo
Compacto",FIAT,Dobló,Adventure,1.8-16V,M-5,S,H,F,"0,017","0,641","0,018",B,0,143,"6,4","6,7","9,2","9,8","2,33",E,C,-,23,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,24,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,24,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,24,2017
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,M-5,S,E,F,"0,018","0,411","0,019",B,0,103,"8,4","9,9","11,9","14,4","1,67",B,B,-,24,2017
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,A-6,S,E,F,"0,019","0,428","0,020",B,0,114,"7,5","9,4","10,7","13,5","1,84",C,C,-,24,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Storm 4WD,2.0-16V,A-6,S,E,F,"0,019","0,436","0,005",B,0,142,"6,0","8,0","8,5","11,4","2,29",E,C,-,24,2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"0,024","0,416","0,014",B,0,108,"8,3","9,8","11,6","13,4","1,72",B,B,-,24,2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"0,029","0,344","0,010",B,0,127,"7,1","8,7","10,1","11,4","2,00",D,C,-,24,2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse,1.6-16V,M-6,S,E,F,"0,008","0,396","0,010",B,0,123,"7,6","8,2","10,4","11,7","1,96",C,C,-,24,2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse / Smart,1.6-16V,A-6,S,E,F,"0,008","0,376","0,014",B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,-,24,2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Pulse / Prestige / Sport,2.0-16V,A-6,S,E,F,"0,018","0,236","0,012",B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,-,24,2017
"Utilitário
Esportivo
Compacto",HYUNDAI,TUCSON,GLSB,2.0-16V,A-4,S,E,F,"0,025","0,442","0,013",B,0,173,"5,0","5,8","7,4","8,6","2,85",E,D,-,24,2017
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX2 / LX2 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"0,014","0,119","0,012",A,0,128,"7,3","8,0","10,2","11,0","2,04",D,C,-,24,2017
"Utilitário
Esportivo
Compacto",JAC,T40,1.6 DVVT CVT,1.6-16V,CVT,S,E,G,"0,025","0,233","0,026",B,\,113,\,\,"11,6","12,1","1,83",C,C,-,24,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,25,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,25,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,25,2017
"Utilitário
Esportivo
Grande",KIA,SORENTO,EX3 3.3 G27,3.3 - 24V,A-6,S,E,G,"0,005","0,102","0,021",A,\,172,\,\,"7,2","9,3","2,79",E,D,-,25,2017
"Utilitário
Esportivo
Grande",KIA,MOHAVE,EX 3.0 VGT,3.0 - 24V,A-8,S,H,D,"0,007","0,023","0,283",ERRO,\,228,\,\,"7,2","10,3","3,31",E,E,-,25,2017
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG3,2.0 - 16V,A-6,S,E,F,"0,012","0,172","0,005",A,0,142,"6,0","7,5","8,7","11,0","2,31",D,C,-,25,2017
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG4,2.0 - 16V,A-6,S,E,F,"0,012","0,252","0,001",A,0,147,"5,9","7,5","8,4","10,7","2,36",D,C,-,25,2017
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR,2.7-16V,M-5,S,E,F,"0,013","0,236","0,020",A,0,189,"4,6","5,6","6,7","8,2","3,07",E,D,-,25,2017
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR 5S / SR 7S,2.7-16V,A-6,S,E,F,"0,010","0,224","0,023",A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,-,25,2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X2,2.0 4X2,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",C,C,-,25,2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X4,4X4,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",C,C,-,25,2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X4,4X4,2.5-16V,A-6,S,E,G,"0,008","0,086","0,019",A,\,142,\,\,"8,7","10,9","2,30",D,C,-,25,2017
"Utilitário
Esportivo
Grande",LEXUS,RX350 4X4,LUXURY / F SPORT,3.5-24V,A-8,S,E,G,"0,023","0,110","0,037",B,\,177,\,\,"6,9","9,4","2,86",E,D,-,25,2017
"Utilitário
Esportivo
Grande",LEXUS,NX200 4X4,LUXURY / SPORT,2.0-16V,A-6,S,E,G,"0,007","0,058","0,009",A,\,152,\,\,"8,3","10,0","2,46",D,D,-,25,2017
"Utilitário
Esportivo
Grande",CHEVROLET,"TRAILBLAZER
(modelo 2017)",LTZ Gasolina 4x4,3.6-24V,A-6,S,E,G,"0,018","0,331","0,010",A,\,188,\,\,"6,6","8,6","3,05",E,D,-,25,2017
"Utilitário
Esportivo
Grande",CHEVROLET,"TRAILBLAZER
(modelo 2017)
Diesel",LT / LTZ Diesel 4x4,2.8-16V,A-6,S,E,D,"0,006","0,036","0,339",C,\,246,\,\,"7,8","9,1","3,28",E,E,-,25,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,26,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,26,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,26,2017
"Utilitário
Esportivo
Grande",VW,Tiguan,,1.4-16V,DCT-6,S,E,G,"0,010","0,218","0,021",A,\,126,\,\,"10,1","11,6","2,04",B,C,-,26,2017
"Utilitário
Esportivo
Grande",VW,Tiguan,,2.0-16V,A-6,S,E,G,"0,018","0,246","0,015",B,\,165,\,\,"7,6","9,4","2,68",E,D,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,GLC 250 4M,,2.0 - 16V,A 9,S,E,G,"0,013","0,229","0,010",A,\,145,\,\,"8,7","10,3","2,36",D,C,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLC43,,3.0 - 24V,A 9,S,E,G,"0,014","0,291","0,006",A,\,182,\,\,"6,8","8,8","2,95",E,D,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLE 43,sport,3.0 - 24V,A 9,S,E,G,"0,007","0,182","0,011",A,\,177,\,\,"7,0","9,0","2,87",E,D,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLE 63,Coupé,5.5 - 32V,A 7,S,E,G,"0,010","0,207","0,012",A,\,232,\,\,"5,5","6,8","3,76",E,E,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,GLE 400,Coupé,3.0 - 24V,A 9,S,E,G,"0,010","0,152","0,006",A,\,179,\,\,"6,8","9,2","2,91",E,D,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLE 63,,5.5 - 32V,A 7,S,E,G,"0,010","0,207","0,012",A,\,232,\,\,"5,5","6,8","3,76",E,E,-,26,2017
