Categoria,Marca,Modelo,Versão,Motor,"Transmissão
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"0,029","0,344","0,010",B,0,127,"7,1","8,7","10,1","11,4","2,00",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse,1.6-16V,M-6,S,E,F,"0,008","0,396","0,010",B,0,123,"7,6","8,2","10,4","11,7","1,96",C,C,-,19,2019
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse / Smart,1.6-16V,A-6,S,E,F,"0,008","0,376","0,014",B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Pulse / Prestige / Sport,2.0-16V,A-6,S,E,F,"0,018","0,236","0,012",B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",FIAT,DOBLÓ,ADVENTURE,1.8-16V,M-5,S,H,F,"0,010","0,543","0,013",B,0,143,"6,4","6,7","9,2","9,8","2,33",E,C,-,19,2019
"Utilitário
Esportivo
Compacto",FIAT,WEEKEND,ADVENTURE,1.8-16V,M-5,S,H,F,"0,009","0,425","0,030",B,0,131,"6,8","7,5","9,7","11,1","2,13",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",JEEP,RENEGADE,SPORT,1.8-16V,M-5,S,E,F,"0,010","0,435","0,012",B,0,117,"7,5","8,3","10,9","12,3","1,91",C,C,-,19,2019
"Utilitário
Esportivo
Compacto",JEEP,RENEGADE,"1,8",1.8-16V,A-6,S,E,F,"0,016","0,442","0,027",B,0,124,"6,9","8,6","10,0","12,0","2,02",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",JEEP,RENEGADE,SPORT,1.8-16V,A-6,S,E,F,"0,016","0,442","0,027",B,0,124,"6,9","8,6","10,0","12,0","2,02",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",JEEP,RENEGADE,LONGITUDE,1.8-16V,A-6,S,E,F,"0,016","0,442","0,027",B,0,124,"6,9","8,6","10,0","12,0","2,02",D,C,-,19,2019
"Utilitário
Esportivo
Compacto",JEEP,RENEGADE,LIMITED,1.8-16V,A-6,S,E,F,"0,005","0,459","0,043",B,0,129,"6,4","8,0","9,4","11,0","2,17",E,C,-,19,2019
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,2WD,2.0-16V,CVT,S,E,F,"0,029","0,607","0,048",C,0,124,"6,9","9,1","9,8","12,6","1,99",D,C,-,19,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,20,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,20,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,20,2019
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,20,2019
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,20,2019
"Utilitário
Esportivo
Compacto",SUZUKI,SCROSS,4STYLE,1.4-16V,A-6,S,E,G,"0,022","0,233","0,010",A,\,103,\,\,"12,2","14,0","1,67",B,B,-,20,2019
"Utilitário
Esportivo
Compacto",Jac,"T40 1.6 DVVT
CVT",1.6 DVVT CVT,1.6-16V,CVT,S,E,G,"0,025","0,233","0,026",B,\,113,\,\,"11,6","12,1","1,83",C,C,-,20,2019
"Utilitário
Esportivo
Compacto",Jac,"T40 1.5
JETFLEX",1.5 JETFLEX,1.5-16V,M-5,S,E,F,"0,037","0,260","0,022",B,0,108,"8,1","8,7","11,9","12,8","1,77",B,B,-,20,2019
"Utilitário
Esportivo
Compacto",Jac,"T50 1.6 DVVT
CVT",1.6 DVVT CVT,1.6-16V,CVT,S,E,G,"0,025","0,245","0,060",C,\,118,\,\,"11,3","11,5","1,90",C,C,-,20,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,21,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,21,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,21,2019
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,M5,S,E-H,F,"0,016","0,384","0,020",B,0,121,"7,6","8,0","10,9","11,3","1,95",C,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Captur,Intens,2.0-16V,A4,S,E-H,F,"0,034","0,266","0,033",B,0,141,"6,2","7,3","8,8","10,8","2,29",E,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,M6,S,E-H,F,"0,032","0,516","0,028",C,0,122,"7,3","7,9","10,6","11,4","1,99",D,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,M5,S,E-H,F,"0,024","0,491","0,034",B,0,110,"8,3","8,5","12,0","12,1","1,79",C,B,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,MTA-5,S,E-H,F,"0,021","0,329","0,038",B,0,113,"7,7","8,3","11,5","12,0","1,86",C,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Duster,"Dynamique SCE/ Expression SCE /
(4x2)",1.6-16V,M5,S,E-H,F,"0,022","0,346","0,021",B,0,119,"7,5","7,9","11,1","11,4","1,94",C,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,CVT,S,E-H,F,"0,023","0,403","0,008",B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique CVT/ Expression CVT,1.6-16V,CVT,S,E-H,F,"0,020","0,494","0,031",B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Kwid,Intens / Life / Zen,1.0-12V,M5,S,M / E,F,"0,021","0,202","0,017",B,0,86,"10,3","10,8","14,9","15,6","1,39",A,A,SIM,21,2019
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,A4,S,E-H,F,"0,033","0,408","0,034",B,0,142,"6,1","7,3","8,9","10,5","2,30",E,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Duster,16 A CVT,1.6-16V,CVT,S,E-H,F,"0,020","0,494","0,031",B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway EXP,1.6-16V,M5,S,E-H,F,"0,024","0,491","0,034",B,0,110,"8,3","8,5","12,0","12,1","1,79",C,B,-,21,2019
"Utilitário
Esportivo
Compacto",Renault,Captur,Life 16A,1.6-16V,CVT,S,E-H,F,"0,023","0,403","0,008",B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,-,21,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,22,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,22,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,22,2019
"Utilitário
Esportivo
Grande",Peugeot,3008,GRIFFE AT,"1.6 THP
16V",A-6,S,E,G,"0,008","0,121","0,020",A,\,126,\,\,"9,8","12,1","2,05",B,C,-,22,2019
"Utilitário
Esportivo
Grande",Peugeot,5008,GRIFFE AT,"1.6 THP
16V",A-6,S,E,G,"0,009","0,187","0,037",A,\,129,\,\,"9,5","12,1","2,09",C,C,-,22,2019
"Utilitário
Esportivo
Grande",CAOA CHERY,TIGGO 7,T / TXS,1.5T -16V,DCT-6,S,E,F,"0,021","0,324","0,020",B,0,132,"6,6","7,6","9,7","10,9","2,16",C,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,SANTA FÉ,V6 7,3.3-24V,A-6,S,E,G,"0,019","0,018","0,074",B,\,174,\,\,"7,1","9,2","2,83",E,D,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"(roda aro 18"")",2.0-16V,A-6,S,E,F,"0,017","0,228","0,015",A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 18"")",2.0-16V,A-6,S,E,F,"0,014","0,262","0,014",A,0,126,"6,8","7,8","10,1","11,3","2,08",C,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GL (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,014","0,143","0,018",A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,016","0,414","0,020",B,0,127,"7,0","8,1","10,0","11,5","2,05",B,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GL (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,186","0,019",B,\,129,\,\,"9,7","11,7","2,09",C,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,183","0,014",A,\,126,\,\,"9,8","11,9","2,05",B,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 17"")",1.6-16V,A-7,S,E,G,"0,024","0,176","0,010",B,\,126,\,\,"9,9","11,7","2,05",B,C,-,22,2019
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","LTD (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,025","0,166","0,011",B,\,120,\,\,"10,5","12,2","1,95",A,C,-,22,2019
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR,2.7-16V,M-5,S,E,F,"0,013","0,236","0,020",A,0,189,"4,6","5,6","6,7","8,2","3,07",E,D,-,22,2019
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR 5S / SR 7S / SRV,2.7-16V,A-6,S,E,F,"0,010","0,224","0,023",A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,-,22,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,23,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,23,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,23,2019
"Utilitário
Esportivo
Grande",KIA,SORENTO,3.5 EX4 / LX4 G17 / G25 / G27,3.5 - 24V,A-6,S,E,G,"0,015","0,266","0,010",B,\,184,\,\,"6,7","9,0","2,97",E,D,-,23,2019
"Utilitário
Esportivo
Grande",KIA,SORENTO,2.4 EX3 / LX3 G25 / G27,2.4 - 16V,A-6,S,E,G,"0,014","0,272","0,021",A,\,164,\,\,"7,5","9,8","2,66",E,D,-,23,2019
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG3,2.0 - 16V,A-6,S,E,F,"0,012","0,172","0,005",A,0,142,"6,0","7,5","8,6","10,6","2,34",D,C,-,23,2019
"Utilitário
Esportivo
Grande",CHEVROLET,"EQUINOX
(MY19)",LT Gasolina 4x2,2.0T -16V,A-9,S,E,G,"0,008","0,175","0,009",A,\,137,\,\,"9,1","11,2","2,22",C,C,-,23,2019
"Utilitário
Esportivo
Grande",SSANGYONG,KORANDO,DLX / STD,2.2-16V,A-6,S,E,D,"0,004","0,022","0,063",A,\,187,\,\,"9,7","12,0","2,53",D,D,-,23,2019
"Utilitário
Esportivo
Grande",VOLVO,XC40,"T4
T4 Inscription
T4 Kinetic
T4 Momentum",2.0-16V,A-8,S,E,G,"0,007","0,065","0,024",A,\,130,\,\,"9,5","11,9","2,19",C,C,-,23,2019
"Utilitário
Esportivo
Grande",JEEP,COMPASS,SPORT / LONGITUDE / LIMITED,2.0-16V,A-6,S,E,F,"0,017","0,407","0,026",B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,-,23,2019
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,HPE,2.0-16V,CVT,S,E,G,"0,015","0,176","0,008",A,\,124,\,\,"10,3","11,4","2,02",B,C,-,23,2019
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,GLS,2.0-16V,CVT,S,E,G,"0,014","0,167","0,008",A,\,121,\,\,"10,4","12,1","1,97",A,C,-,23,2019
"Utilitário
Esportivo
Grande",Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,CVT,S,E,G,"0,012","0,192","0,009",A,\,123,\,\,"10,3","11,9","1,99",B,C,-,23,2019
"Utilitário
Esportivo
Compacto 4x4",Mitsubishi,ASX,AWD,2.0-16V,CVT,S,E,F,"0,028","0,543","0,047",B,0,123,"6,8","8,6","10,1","12,3","2,00",D,C,-,23,2019
"Utilitário
Esportivo
Compacto 4x4",SUBARU,IMPREZA,XV,2.0-16V,CVT,S,E,G,"0,013","0,115","0,013",A,\,132,\,\,"9,3","11,7","2,15",E,C,-,23,2019
"Utilitário
Esportivo
Compacto 4x4",SUBARU,XV,2.0,2.0-16V,CVT,S,E,G,"0,000","0,022","0,012",A,\,125,\,\,"9,9","12,0","2,04",D,C,-,23,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,24,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,24,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,24,2019
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,Vitara,4SPORT ALLGRIP,1.4-16V,A-6,S,E,G,"0,017","0,153","0,011",A,\,110,\,\,"11,5","12,9","1,78",B,B,-,24,2019
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,Vitara,4STYLE ALLGRIP,1.4-16V,A-6,S,E,G,"0,017","0,153","0,011",A,\,110,\,\,"11,5","12,9","1,78",B,B,-,24,2019
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,SCROSS,4STYLE ALLGRIP,1.4-16V,A-6,S,E,G,"0,018","0,162","0,011",A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM,24,2019
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,SCROSS,4STYLE-S ALLGRIP,1.4-16V,A-6,S,E,G,"0,018","0,162","0,011",A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM,24,2019
"Utilitário
Esportivo
Compacto 4x4",Renault,Duster,Dynamique (4x4),2.0-16V,M6,S,E-H,F,"0,026","0,554","0,031",B,0,130,"6,7","7,6","9,9","11,0","2,13",E,C,-,24,2019
"Utilitário
Esportivo
Grande 4x4",AUDI,Q5,-,2.0-16V,DCT-7,S,E,G,"0,015","0,335","0,024",B,\,148,\,\,"8,5","10,3","2,40",B,D,-,24,2019
"Utilitário
Esportivo
Grande 4x4",AUDI,SQ5,-,3.0-24V,A-8,S,E,G,"0,010","0,066","0,012",A,\,172,\,\,"7,4","8,9","2,78",C,D,-,24,2019
"Utilitário
Esportivo
Grande 4x4",AUDI,Q7,-,3.0-24V,A-8,S,E,G,"0,014","0,274","0,053",B,\,181,\,\,"6,9","8,7","2,93",D,D,-,24,2019
"Utilitário
Esportivo
Grande 4x4",AUDI,Q7,TDI,3.0-24V,A-8,S,E,D,"0,003","0,051","0,274",B,\,204,\,\,"9,1","10,8","2,76",C,D,-,24,2019
"Utilitário
Esportivo
Grande 4x4",AUDI,Q8,-,3.0-24V,A-8,S,E,G,"0,009","0,081","0,028",A,\,201,\,\,"6,6","7,0","3,28",E,E,-,24,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,25,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,25,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,25,2019
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,L,2.0-16V,CVT,S,E,G,"0,010","0,141","0,013",A,\,128,\,\,"9,7","11,8","2,08",A,C,-,25,2019
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,S,2.0-16V,CVT,S,E,G,"0,011","0,123","0,011",A,\,134,\,\,"9,4","11,1","2,17",A,C,-,25,2019
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,XT,2.0-16V,CVT,S,E,G,"0,016","0,175","0,017",A,\,144,\,\,"8,9","10,2","2,34",B,C,-,25,2019
"Utilitário
Esportivo
Grande 4x4",SUBARU,OUTBACK,3.6 R-S,3.6-24V,CVT,S,E,G,"0,015","0,121","0,013",A,\,163,\,\,"7,5","10,0","2,64",C,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",LEXUS,RX350 4X4,LUXURY / F SPORT,3.5-24V,A-8,S,E,G,"0,024","0,114","0,037",B,\,177,\,\,"6,9","9,4","2,86",D,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",LEXUS,RX350,L,3.5-24V,A-8,S,E,G,"0,011","0,059","0,025",A,\,170,\,\,"7,1","9,8","2,75",C,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",KIA,SORENTO,3.5 EX4 / LX4 G17,3.5 - 24V,A-6,S,E,G,"0,015","0,266","0,010",B,\,184,\,\,"6,7","9,0","2,97",D,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",KIA,SORENTO,2.4 EX3 / LX3 G15 / G17,2.4 - 16V,A-6,S,E,G,"0,014","0,272","0,021",A,\,164,\,\,"7,5","9,8","2,66",C,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",KIA,SPORTAGE,EX2/ LX2 FFG4,2.0 - 16V,A-6,S,E,F,"0,012","0,252","0,001",A,0,147,"6,0","7,6","8,4","10,7","2,34",B,C,-,25,2019
"Utilitário
Esportivo
Grande 4x4",CHEVROLET,"EQUINOX
(MY19)",Premier Gasolina 4x4,2.0T -16V,A-9,S,E,G,"0,010","0,233","0,007",A,\,149,\,\,"8,4","10,1","2,42",B,D,-,25,2019
"Utilitário
Esportivo
Grande 4x4",HONDA,CR-V,TOURING,1.5T-16V,CVT,S,E,G,"0,004","0,052","0,013",A,\,122,\,\,"10,4","11,9","1,97",A,C,-,25,2019
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",S,2.9-24V,A-8,S,E,G,"0,010","0,120","0,020",A,\,198,\,\,"6,4","7,8","3,22",E,E,-,25,2019
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",V6,3.0-24V,A-8,S,E,G,"0,011","0,100","0,023",A,\,194,\,\,"6,7","7,6","3,16",D,E,-,25,2019
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",Turbo,4.0-32V,A-8,S,E,G,"0,014","0,060","0,027",A,\,228,\,\,"5,5","7,0","3,71",E,E,-,25,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,26,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,26,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,340CV RSPORT,3.0-24V,A- 8,S,E,G,"0,006","0,155","0,018",A,\,179,\,\,"6,9","9,0","2,91",D,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,380CV V6 FE / 380CV V6 S,3.0-24V,A- 8,S,E,G,"0,006","0,104","0,022",A,\,181,\,\,"6,8","9,0","2,93",D,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,20TD PRESTIGE,2.0-16V,A- 8,S,E,D,"0,004","0,129","0,214",A,\,175,\,\,"10,6","12,5","2,35",B,C,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,EPACE,"P250 FIRSTED / P250 S / P250 S
RDY / P250 SE / P250 SE RDY / P250
STD",2.0-16V,A-9,S,E,G,"0,006","0,511","0,006",A,\,166,\,\,"7,5","9,4","2,70",C,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,380CV V6 S,3.0-24V,A-8,S,E,G,"0,011","0,359","0,008",A,\,198,\,\,"6,4","7,9","3,21",D,E,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,300CVG PREST / 300CVG R SPT,2.0-16V,A-8,S,E,G,"0,054","0,508","0,007",B,\,174,\,\,"7,2","9,0","2,82",C,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,EPACE,P300 HSE RDY / P300 SE RDY,2.0-16V,A-9,S,E,G,"0,008","0,780","0,008",A,\,191,\,\,"6,3","8,8","3,11",D,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,"250CVG PURE /
250CVG PREST /
250CVG RSPOR",2.0-16V,A-8,S,E,G,"0,020","1,314","0,035",B,\,160,\,\,"7,7","9,6","2,62",C,D,-,26,2019
"Utilitário
Esportivo
Grande 4x4",JAGUAR,EPACE,"P250F S
P250F S RDY
P250F SE
P250F SE RDY
P250F STD",2.0-16V,A-9,S,E,F,"0,005","0,447","0,003",A,0,169,"4,6","6,0","7,4","9,1","2,87",D,D,-,26,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,27,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,27,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,27,2019
