Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,None_1,None_2,None_3,None_4,Quilometragem por Litro,None_5,None_6,None_7,"Consumo
Energético
(MJ/km)","Classificação
PBE",None_8,"Selo
CONPET
de
Eficiência
Energética
((A+B).A)
.
(A.(A+B))",Página,Ano
Extra Grande,BMW,530i,-,2.0 - 16v,A-8,S,E-H,G,"0,008","0,087","0,013",A,\,125,\,\,"9,8","12,6","2,01",B,C,-,17,2018
Extra Grande,BMW,540i,-,3.0 - 24v,A-8,S,E-H,G,"0,008","0,858","0,015",B,\,143,\,\,"8,4","11,6","2,30",C,C,-,17,2018
Extra Grande,BMW,M5,-,4.4 - 32v,A-8,S,E-H,G,"0,007","0,115","0,015",A,\,191,\,\,"6,5","8,5","3,09",E,D,-,17,2018
Extra Grande,BMW,M4,CS,3.0 - 24v,A-7,S,E-H,G,"0,016","0,052","0,014",A,\,169,\,\,"7,4","9,2","2,74",E,D,-,17,2018
Extra Grande,BMW,530i,,2.0 - 16v,A-8,S,E-H,G,"0,019","0,069","0,020",A,\,119,\,\,"10,5","12,5","1,93",A,C,-,17,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,18,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,18,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,18,2018
Extra Grande,FORD,FUSION,FWD SEL / FWD Titanium,2.0-16V,A-6,S,E,G,"0,021","0,295","0,010",A,\,140,\,\,"8,6","11,7","2,27",C,C,-,18,2018
Extra Grande,FORD,FUSION,AWD Titanium,2.0-16V,A-6,S,E,G,"0,023","0,319","0,013",B,\,147,\,\,"8,2","11,1","2,38",C,C,-,18,2018
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,"0,015","0,400","0,019",B,0,137,"6,0","8,5","8,6","12,3","2,23",C,C,-,18,2018
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,"0,006","0,208","0,003",A,\,81,\,\,"16,8","15,1","1,31",A,A,SIM,18,2018
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,"0,022","0,941","0,004",B,\,178,\,\,"6,7","9,5","2,88",E,D,-,18,2018
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,"0,024","0,240","0,050",B,\,188,\,\,"6,3","9,3","3,07",E,D,-,18,2018
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,"0,023","0,452","0,012",B,\,187,\,\,"6,4","9,2","3,04",E,D,-,18,2018
Extra Grande,Maserati,Quattroporte,,4.0-32V,A-8,S,H,G,"0,013","0,428","0,013",A,\,245,\,\,"5,0","6,8","3,97",E,E,-,18,2018
Extra Grande,HYUNDAI,AZERA,V6 GDI,3.0 - 24V,A-8,S,E,G,"0,009","0,095","0,004",A,\,150,\,\,"8,3","10,4","2,43",C,D,-,18,2018
Extra Grande,HYUNDAI,AZERA,3.0 V6,3.0 - 24V,A-6,S,E,G,"0,013","0,184","0,009",A,\,167,\,\,"7,1","10,4","2,70",E,D,-,18,2018
Extra Grande,KIA,CADENZA,EX / LX GDI,3.3 - 24V,A-6,S,E,G,"0,007","0,080","0,011",A,\,155,\,\,"7,9","11,3","2,43",C,D,-,18,2018
Extra Grande,KIA,OPTIMA,EX3 / LX3 2.0 AT,2.0 - 16V,A-6,S,E,G,"0,010","0,093","0,025",A,\,135,\,\,"8,9","11,9","2,19",B,C,-,18,2018
Extra Grande,KIA,STINGER,EX 2.0 AT,2.0 - 16V,A-8,S,E,G,"0,007","0,143","0,011",A,\,146,\,\,"8,3","11,1","2,38",C,C,-,18,2018
Extra Grande,KIA,STINGER,GT 3.3 AT,3.3 - 24V,A-8,S,E,G,"0,010","0,129","0,006",A,\,184,\,\,"6,6","9,2","2,98",E,D,-,18,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,19,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,19,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,19,2018
Extra Grande,Mercedes-Benz,"AMG C 43
4MATIC",,3.0- 24V,A 9,S,E,G,"0,012","0,109","0,011",A,\,149,\,\,"8,0","11,4","2,41",C,D,-,19,2018
Extra Grande,Mercedes-Benz,AMG C 63,,4.0 - 32V,A 7,S,E,G,"0,024","0,214","0,012",B,\,171,\,\,"7,0","10,1","2,76",E,D,-,19,2018
Extra Grande,Mercedes-Benz,AMG C 63 S,,4.0 - 32V,A 7,S,E,G,"0,026","0,154","0,010",B,\,176,\,\,"6,8","9,9","2,83",E,D,-,19,2018
Extra Grande,Mercedes-Benz,"AMG E43
4MATIC",,3.0 - 24V,A 9,S,E,G,"0,012","0,097","0,023",A,\,167,\,\,"7,3","9,8","2,71",E,D,-,19,2018
Extra Grande,Mercedes-Benz,"AMG E63S
4MATIC+",,4.0 - 32V,A9,S,E,G,"0,015","0,427","0,013",B,\,188,\,\,"6,4","9,0","3,05",E,D,-,19,2018
Extra Grande,Mercedes-Benz,C180,Coupé,1.6 - 16V,A9,S,E,G,"0,014","0,090","0,009",A,\,112,\,\,"10,6","14,4","1,81",A,B,SIM,19,2018
Extra Grande,Mercedes-Benz,C180 FF,,1.6 - 16V,A 9,S,E,F,"0,016","0,140","0,009",A,0,114,"7,0","9,9","10,3","14,5","1,87",A,C,-,19,2018
Extra Grande,Mercedes-Benz,C250,,2.0 - 16V,A 9,S,E,G,"0,016","0,197","0,008",A,\,122,\,\,"9,6","13,7","1,98",A,C,-,19,2018
Extra Grande,Mercedes-Benz,C300,Estate,2.0 - 16V,A 9,S,E,G,"0,015","0,107","0,008",A,\,130,\,\,"9,2","12,6","2,10",B,C,-,19,2018
Extra Grande,Mercedes-Benz,C300,,2.0 - 16V,A 9,S,E,G,"0,016","0,122","0,008",A,\,125,\,\,"9,6","13,0","2,02",B,C,-,19,2018
Extra Grande,Mercedes-Benz,"MAYBACH
S500",,4.7 - 32V,A 9,S,E,G,"0,013","0,125","0,018",A,\,202,\,\,"5,8","8,8","3,27",E,E,-,19,2018
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,19,2018
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,19,2018
Extra Grande,Mercedes-Benz,S560 L,,4.0 - 32V,A 9,S,E,G,"0,007","0,077","0,025",A,\,173,\,\,"6,9","9,8","2,81",E,D,-,19,2018
Extra Grande,Mercedes-Benz,"AMG S63L
4MATIC",,4.0 - 32V,A9,S,E,G,"0,011","0,248","0,013",A,\,182,\,\,"6,5","9,6","2,94",E,D,-,19,2018
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,"0,024","0,240","0,050",B,\,188,\,\,"6,3","9,3","3,07",E,D,-,19,2018
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,"0,023","0,452","0,012",B,\,187,\,\,"6,4","9,2","3,04",E,D,-,19,2018
Extra Grande,Maserati,Quattroporte,,4.0-32V,A-8,,,,ND,ND,ND,,\,0,\,\,,,,,,,19,2018
Extra Grande,JAGUAR,XE,P380 S,3.0-24V,A-8,S,E,G,"0,006","0,203","0,011",A,\,158,\,\,"7,6","10,6","2,55",D,D,-,19,2018
Extra Grande,FORD,Edge,ST GTDI,2.7-24V,A-8,S,E,G,"0,012","0,252","0,014",A,\,170,\,\,"7,3","9,4","2,76",E,D,-,19,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,20,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,20,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,20,2018
Extra Grande,AUDI,RS4 Avant,-,2.9-24V,A-8,S,E,G,"0,010","0,099","0,018",A,\,174,\,\,"7,1","9,2","2,81",E,D,-,20,2018
Extra Grande,AUDI,A6 Sedan,-,3.0-24V,DCT-7,S,E,G,"0,017","0,211","0,020",A,\,150,\,\,"8,3","10,3","2,42",C,D,-,20,2018
Extra Grande,AUDI,A7 Sportback,-,3.0-24V,DCT-7,S,E,G,"0,012","0,092","0,024",B,\,150,\,\,"8,3","10,4","2,43",C,D,-,20,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,21,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,21,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,21,2018
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 S,1.6 - 16V,M-5,S,E,F,"0,015","0,345","0,007",A,0,112,"7,8","9,0","11,1","13,0","1,82",C,B,-,21,2018
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 S / 16 SV / 16 SL,1.6 - 16V,CVT,S,E,F,"0,015","0,285","0,013",A,0,109,"7,7","9,4","11,4","13,7","1,78",C,B,-,21,2018
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,CVT,S,E,F,"0,029","0,607","0,048",C,0,124,"6,9","9,1","9,8","12,6","1,99",D,C,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,M-5,S,E,G,"0,020","0,343","0,013",B,\,105,\,\,"12,2","13,0","1,71",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU,1.6-16V,A-6,S,E,G,"0,021","0,345","0,026",B,\,108,\,\,"11,6","13,2","1,76",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT,1.4-16V,A-6,S,E,G,"0,018","0,124","0,008",A,\,104,\,\,"12,0","13,7","1,70",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4YOU,1.6-16V,A-6,S,E,G,"0,017","0,360","0,004",A,\,108,\,\,"11,6","13,2","1,76",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE,1.4-16V,A-6,S,E,G,"0,022","0,233","0,010",A,\,102,\,\,"12,2","14,0","1,67",B,B,-,21,2018
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX,1.5 - 16V,M-6,S,E,F,"0,018","0,709","0,018",B,0,110,"8,0","9,2","11,2","13,2","1,78",C,B,-,21,2018
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX CVT (MY17),1.5 - 16V,CVT,S,E,F,"0,040","0,413","0,027",B,0,116,"7,9","8,0","11,5","11,4","1,88",C,C,-,21,2018
"Utilitário
Esportivo
Compacto",JAC,T40,1.5 JETFLEX,1.5-16V,M-5,S,E,F,"0,037","0,260","0,022",B,0,108,"8,1","8,7","11,9","12,8","1,77",B,B,-,21,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,22,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,22,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,22,2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX,1.8-16V,M-6,S,E,F,"0,015","0,170","0,016",B,0,123,"6,7","8,6","10,0","12,6","2,01",D,C,-,22,2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX / EX / EXL/TOURING,1.8-16V,CVT,S,E,F,"0,012","0,090","0,028",A,0,116,"7,7","8,6","11,0","12,3","1,87",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,EX,1.8-16V,CVT,S,E,F,"0,012","0,090","0,028",A,0,116,"7,7","8,6","11,0","12,3","1,87",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",HONDA,WR-V,EX / EXL,1.5-16V,CVT,S,E,F,"0,018","0,137","0,011",A,0,111,"8,1","8,8","11,7","12,4","1,79",C,B,-,22,2018
"Utilitário
Esportivo
Compacto",CHERY,TIGGO 2,"DESERT / EXCLUSIVE / SPORT / 1.5
ACT / 1.5 LOOK / 1.5 LUX / 1.5
SMILE",1.5 - 16V,M-5,S,H,F,"0,028","0,748","0,029",B,0,116,"7,7","8,8","10,9","12,3","1,86",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",CHERY,TIGGO 2,"1.5 AT ACT / 1.5 AT EX / 1.5 AT
LOOK",1.5-16V,A-4,S,H,F,"0,041","0,698","0,007",B,0,125,"6,9","8,2","10,0","11,9","2,03",D,C,-,22,2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure MT / Griffe MT,1.6 16v,M-5,S,E,F,"0,007","0,495","0,025",B,0,110,"8,3","8,9","11,6","12,9","1,77",B,B,-,22,2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,Griffe THP M,"1.6 THP
16V Flex",M-6,S,E,F,"0,015","0,243","0,021",B,0,103,"8,4","9,3","12,5","13,5","1,68",B,B,-,22,2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,"GRIFFE EAT6 / ALLURE EAT6 /
CROSS EAT6 / UBTECH EAT6 / Style",1.6 16v,A-6,S,E,F,"0,029","0,640","0,021",B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",Citroën,Aircross,"M Feel / START MT / M BUSIN / LIVE
MT",1.6 16v,M-5,S,E,F,"0,019","0,690","0,039",B,0,115,"7,6","8,8","10,9","12,8","1,86",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",Citroën,Aircross,SHINEAT/ FEEL AT / LIVE AT,1.6 16v,A-6,S,E,F,"0,026","0,445","0,026",B,0,119,"7,3","8,7","10,5","12,5","1,93",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Live / Feel,1.6 16V,M-5,S,E,F,"0,010","0,797","0,016",B,0,115,"7,7","8,9","11,0","12,5","1,85",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine A / Feel A,1.6 16V,A-6,S,E,F,"0,012","0,825","0,038",B,0,118,"7,3","9,1","10,4","13,0","1,90",C,C,-,22,2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine T,"1.6 THP
16v",A-6,S,E,F,"0,022","0,289","0,014",B,0,119,"7,2","8,9","10,4","12,6","1,93",C,C,-,22,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,23,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,23,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,23,2018
"Utilitário
Esportivo
Compacto",FIAT,Dobló,Adventure,1.8-16V,M-5,S,H,F,"0,010","0,543","0,013",B,0,143,"6,4","6,7","9,2","9,8","2,33",E,C,-,23,2018
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY,1.3-8V,M-5,S,E,F,"0,016","0,461","0,009",B,0,95,"9,3","11,0","13,0","15,0","1,52",A,B,SIM,23,2018
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY GSR,1.3-8V,MTA-5,S,E,F,"0,015","0,332","0,016",B,0,96,"9,2","10,5","13,2","14,4","1,54",A,B,SIM,23,2018
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure,1.8-16V,M-5,S,H,F,"0,009","0,425","0,030",B,0,131,"6,8","7,5","9,7","11,1","2,13",D,C,-,23,2018
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure Dualogic,1.8-16V,MTA-5,S,H,F,"0,011","0,422","0,019",B,0,126,"7,2","7,9","10,2","11,2","2,04",D,C,-,23,2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Custom / Sport,1.8-16V,M-5,S,E,F,"0,010","0,435","0,012",B,0,117,"7,5","8,3","10,9","12,3","1,91",C,C,-,23,2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport,1.8-16V,A-6,S,E,F,"0,017","0,683","0,030",B,0,124,"7,0","8,5","10,1","12,1","2,00",D,C,-,23,2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Longitude / Limited / Night Eagle,1.8-16V,A-6,S,E,F,"0,020","0,658","0,014",B,0,134,"6,5","7,6","9,5","10,9","2,18",E,C,-,23,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,24,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,24,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,24,2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,M5,S,E-H,F,"0,016","0,384","0,020",B,0,121,"7,6","8,0","10,9","11,3","1,95",C,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Intens,2.0-16V,A4,S,E-H,F,"0,034","0,266","0,033",B,0,141,"6,2","7,3","8,8","10,8","2,29",E,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,M6,S,E-H,F,"0,032","0,516","0,028",C,0,122,"7,3","7,9","10,6","11,4","1,99",D,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,M5,S,E-H,F,"0,024","0,491","0,034",B,0,110,"8,3","8,5","12,0","12,1","1,79",C,B,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,MTA-5,S,E-H,F,"0,021","0,329","0,038",B,0,113,"7,7","8,3","11,5","12,0","1,86",C,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Duster,"Dynamique SCE/ Expression SCE /
(4x2)",1.6-16V,M5,S,E-H,F,"0,022","0,346","0,021",B,0,119,"7,5","7,9","11,1","11,4","1,94",C,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,CVT,S,E-H,F,"0,023","0,403","0,008",B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique CVT/ Expression CVT,1.6-16V,CVT,S,E-H,F,"0,020","0,494","0,031",B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Kwid,Intens / Life / Zen,1.0-12V,M5,S,M / E,F,"0,021","0,202","0,017",B,0,86,"10,3","10,8","14,9","15,6","1,39",A,A,SIM,24,2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,A4,S,E-H,F,"0,033","0,408","0,034",B,0,142,"6,1","7,3","8,9","10,5","2,30",E,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Duster,16 A CVT,1.6-16V,CVT,S,E-H,F,"0,020","0,494","0,031",B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,-,24,2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Life 16A,1.6-16V,CVT,S,E-H,F,"0,023","0,403","0,008",B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,-,24,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,25,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,25,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,25,2018
"Utilitário
Esportivo
Compacto",CHEVROLET,TRACKER,LT / LTZ,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,25,2018
"Utilitário
Esportivo
Compacto",CHEVROLET,TRACKER,PREMIER,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,25,2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",LT,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,25,2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",LTZ,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,25,2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",PREMIER,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),Trail,1.0-12V,M-5,S,E,F,"0,018","0,438","0,026",B,0,100,"8,8","9,9","12,5","14,3","1,61",B,B,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),Trail,1.5-16V,M-5,S,E,F,"0,018","0,540","0,018",B,0,114,"7,5","9,0","10,8","13,2","1,85",C,C,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.5-12V,M-5,S,E,F,"0,027","0,530","0,017",B,0,109,"8,3","9,0","11,6","13,1","1,76",B,B,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.5-12V,A-6,S,E,F,"0,031","0,425","0,018",B,0,118,"7,1","8,9","10,4","12,8","1,93",C,C,-,25,2018
