node_id,latitude,longitude,rua,bairro,cep
3372467536,-14.8800217,-40.8137409,Avenida Perimetral José Pedral Sampaio,Candeias,45028-610
3372620873,-14.7231823,-40.7322809,Rua Miguel Cortes,,
3372620893,-14.7283523,-40.7289603,Estrada para Tapirema,,
3373987714,-14.85108,-40.8359477,Rua João Pessoa,Centro,45000-610
3373987715,-14.8511036,-40.8357991,Rua Sifredo Pedral Sampaio,Centro,45000-610
3381397392,-15.0670453,-40.7395007,Rodovia Serra do Marçal,,
3381397403,-15.0673535,-40.7387122,Rodovia Serra do Marçal,,
3381478455,-14.8200822,-40.763133,,Lagoa das Flores,
3381478467,-14.8223388,-40.765663,,Lagoa das Flores,45012-050
3381553966,-14.9220849,-40.8340614,Rua do Horizonte,Espírito Santo,45094-140
3381553970,-14.922105,-40.8339165,Rua do Horizonte,Espírito Santo,45094-140
3381553972,-14.9221276,-40.8347654,Rua do Horizonte,Espírito Santo,45094-140
3381553979,-14.9222002,-40.8335839,Rua do Horizonte,Espírito Santo,45094-140
3381553980,-14.9222533,-40.8354574,Rua da Primavera,Espírito Santo,45094-140
3381553984,-14.9223552,-40.83318,Rua do Horizonte,Espírito Santo,45094-140
3381553987,-14.9223777,-40.8336805,Rua Outono,Espírito Santo,45094-140
3381553990,-14.9226499,-40.8337905,Rua Outono,Espírito Santo,45094-140
3381554601,-14.9228983,-40.8336762,Rua Outono,Espírito Santo,45094-140
3381554609,-14.923103,-40.8326438,,Espírito Santo,45094-140
3381554611,-14.9230373,-40.8335256,Rua dos Encontros,Espírito Santo,45094-140
3381554612,-14.923097,-40.8336242,Rua dos Encontros,Espírito Santo,45094-140
3381554613,-14.9230399,-40.8373658,Rua das Folhas,Espírito Santo,45094-140
3381554614,-14.923166,-40.8336875,Avenida Por do Sol,Espírito Santo,45094-140
3381554623,-14.9232175,-40.8342813,Avenida Por do Sol,Espírito Santo,45094-140
3381554626,-14.923212,-40.8327783,Rua dos Encontros,Espírito Santo,45094-140
3381554628,-14.923303,-40.8379962,Rua do Orvalho,Espírito Santo,45094-140
3381554630,-14.9233458,-40.8336858,Avenida Por do Sol,Espírito Santo,45094-140
3381554632,-14.9233432,-40.8342008,Avenida Por do Sol,Espírito Santo,45094-140
3381554635,-14.9232719,-40.8326945,Rua dos Encontros,Espírito Santo,45094-140
3381554637,-14.9234119,-40.8349384,Avenida Por do Sol,Espírito Santo,45094-140
3381554641,-14.9234871,-40.8356342,Rua do Horizonte,Espírito Santo,45094-140
3381554646,-14.9235363,-40.8348633,Avenida Por do Sol,Espírito Santo,45094-140
3381554654,-14.923662,-40.8356948,Avenida Por do Sol,Espírito Santo,45094-140
3381554661,-14.9237106,-40.833144,Rua dos Encontros,Espírito Santo,45094-140
3381554662,-14.9237669,-40.832971,Rua dos Encontros,Espírito Santo,45094-140
3381554666,-14.92373,-40.8363104,Rua das Patalas,Espírito Santo,45094-140
3381554667,-14.9238341,-40.8354841,,Espírito Santo,45094-140
3381554669,-14.923908,-40.8355693,,Espírito Santo,45094-140
3381554670,-14.9240249,-40.8330633,Rua da Paisagem,Espírito Santo,45094-140
3381554671,-14.9238628,-40.8361293,Rua das Patalas,Espírito Santo,45094-140
3381554680,-14.9240054,-40.8354145,,Espírito Santo,45094-140
3381554685,-14.9241259,-40.8360274,,Espírito Santo,45094-140
3381554688,-14.9241168,-40.8398885,Rua do Encanto,Espírito Santo,45094-140
3381554691,-14.9242153,-40.83682,Avenida Por do Sol,Espírito Santo,45094-140
3381554894,-14.9243578,-40.8367617,Rua Jasmim,Espírito Santo,45094-140
3381554896,-14.9243825,-40.8405107,Rua do Encanto,Espírito Santo,45094-140
3381554897,-14.9244563,-40.8329697,Rua da Paisagem,Espírito Santo,45094-140
3381554900,-14.9244835,-40.8374557,Avenida Por do Sol,Espírito Santo,45094-140
3381554906,-14.9246326,-40.8373953,Rua das Rosas,Espírito Santo,45094-140
3381554907,-14.9245551,-40.8381699,Rua das Panelas,Espírito Santo,45094-140
3381554912,-14.9247479,-40.8343282,Rua do Bosque,Espírito Santo,45094-140
3381554914,-14.9247382,-40.8382007,Avenida Por do Sol,Espírito Santo,45094-140
3381554915,-14.9247323,-40.8380679,,Espírito Santo,45094-140
3381554917,-14.9248308,-40.8388169,Rua do Encanto,Espírito Santo,45094-140
3381554926,-14.9249267,-40.8386453,Rua do Encanto,Espírito Santo,45094-140
3381554933,-14.9250122,-40.838078,,Espírito Santo,45094-140
3381554937,-14.9251367,-40.8379046,,Espírito Santo,45094-140
3381554942,-14.9251949,-40.8385387,Avenida Por do Sol,Espírito Santo,45094-140
3381554948,-14.9252986,-40.8393238,Avenida Por do Sol,Espírito Santo,45094-140
3381554952,-14.9254399,-40.8392783,Rua Luz da Manha,Espírito Santo,45094-140
3381554954,-14.9255578,-40.8362192,Rua das Aromas,Espírito Santo,45094-140
3381554955,-14.9255798,-40.8399555,Avenida Por do Sol,Espírito Santo,45094-140
3381554957,-14.9257029,-40.8399139,Rua das Brunas,Espírito Santo,45094-140
3381554960,-14.9258157,-40.8368549,Rua das Rosas,Espírito Santo,45094-140
3381554961,-14.9258597,-40.8405885,Rua do Encanto,Espírito Santo,45094-140
3381554964,-14.9259725,-40.8405335,Avenida Por do Sol,Espírito Santo,45094-140
3381554965,-14.9256926,-40.8418257,,Espírito Santo,45094-140
3381554971,-14.9260139,-40.8415119,Avenida Aurora,Espírito Santo,45094-140
3381554980,-14.9261034,-40.8416862,Avenida Aurora,Espírito Santo,45094-140
3381554981,-14.9261299,-40.8413757,Avenida Aurora,Espírito Santo,45094-140
3381554982,-14.9260794,-40.8411371,,Espírito Santo,45094-140
3381554987,-14.9262123,-40.8410787,,Espírito Santo,45094-140
3381555293,-14.9263496,-40.8412792,Avenida Aurora,Espírito Santo,45094-140
3381555298,-14.9265478,-40.8412926,Avenida Aurora,Espírito Santo,45094-140
3381555302,-14.926601,-40.8414327,Avenida Aurora,Espírito Santo,45094-140
3381555304,-14.9266269,-40.8387552,Rua Luz da Manha,Espírito Santo,45094-140
3381555306,-14.9268886,-40.8393641,Rua das Brisas,Espírito Santo,45094-140
3381555313,-14.9273266,-40.8416118,Rodovia Serra do Marçal,Espírito Santo,45094-140
3381555320,-14.9276448,-40.8412792,Rua do Sossego,Espírito Santo,45094-140
3381555321,-14.92767,-40.8414616,Rodovia Serra do Marçal,Espírito Santo,45094-140
3381555324,-14.92774,-40.8407476,Avenida Aurora,Espírito Santo,45094-140
3381555332,-14.9278057,-40.8408946,Avenida Aurora,Espírito Santo,45094-140
3381555334,-14.9277977,-40.8416098,,Ayrton Senna,45094-140
3381555337,-14.9279091,-40.8411323,Rua do Sossego,Espírito Santo,45094-140
3381555345,-14.9280071,-40.8407869,,Espírito Santo,45094-140
3381555351,-14.9281216,-40.8410338,,Espírito Santo,45094-140
3381555353,-14.9283614,-40.8409426,Rua do Sossego,Espírito Santo,45094-140
3381555360,-14.9285033,-40.8410847,Rodovia Serra do Marçal,Espírito Santo,45094-140
3381555361,-14.9284858,-40.8413026,,Ayrton Senna,45094-140
3381602948,-14.8677619,-40.825827,Avenida Jorge Teixeira,Candeias,45028-536
3381705194,-14.7859436,-40.7464845,Rodovia Santos Dumont,,
3381705219,-14.7867488,-40.7471859,,Lagoa das Flores,
3381705226,-14.7875145,-40.7485612,Avenida Colorado,Lagoa das Flores,
3381705239,-14.7879185,-40.7493384,Avenida Colorado,Lagoa das Flores,
3381705241,-14.787912,-40.748688,,Lagoa das Flores,
3381705251,-14.7880339,-40.7495584,,Lagoa das Flores,
3381705254,-14.7881259,-40.7506527,Rodovia Santos Dumont,,
3381705278,-14.7894343,-40.753178,Rodovia Santos Dumont,Lagoa das Flores,
3381796158,-14.7878445,-40.7484667,,Lagoa das Flores,
3381796168,-14.7880119,-40.7489141,,Lagoa das Flores,
3381796175,-14.788172,-40.7491112,Rua Comercial 02,Lagoa das Flores,
3383843695,-14.8936127,-40.8395963,SN 1,Boa Vista,45055-900
3390453477,-14.8942593,-40.8316152,Rua Tibiriçá,Boa Vista,45094-140
3391425259,-14.8706337,-40.8415031,Avenida Luis Eduardo Magalhães,Recreio,45100-000
3391425283,-14.8708035,-40.8415447,Avenida Luis Eduardo Magalhães,Boa Vista,45100-000
3391429806,-14.8709415,-40.8391374,Avenida Luis Eduardo Magalhães,Recreio,45100-000
3391429842,-14.8710951,-40.8391804,Avenida Luis Eduardo Magalhães,Boa Vista,45100-000
3391429878,-14.8871154,-40.8308437,Avenida Perimetral José Pedral Sampaio,Boa Vista,45028-610
3391429879,-14.8873046,-40.8307609,Rua Belchior Dias,Boa Vista,45055-900
3391429880,-14.8873292,-40.8318754,Rua Belchior Dias,Boa Vista,45055-900
3391429881,-14.8896689,-40.8310995,,Boa Vista,45055-900
3391429882,-14.890108,-40.8295405,Avenida Vladimir Herzoag,Boa Vista,45055-900
3391429883,-14.8901335,-40.8310978,Francisco Cândido Xavier,Boa Vista,45055-900
3391429884,-14.8906016,-40.8311052,Rua Inácio José de Alvarenga,Boa Vista,45055-900
3391429885,-14.8959164,-40.8320396,Rua Salvador Allende,Boa Vista,45094-140
3391429886,-14.896172,-40.8319316,,Boa Vista,45094-140
3393111422,-14.8666038,-40.7842192,,Universidade,45012-050
3393111464,-14.885411,-40.7710737,,Universidade,45012-050
3393335621,-14.9216287,-40.8401258,,Espírito Santo,45094-140
3399094293,-14.8821137,-40.7743353,,Universidade,45012-050
3399094296,-14.892953,-40.8262198,Avenida B,Boa Vista,45094-140
3399094302,-14.8977881,-40.804005,,Universidade,45029-102
3399094312,-14.8994511,-40.8273519,Rua C Nove,Espírito Santo,45094-140
3399094317,-14.9005635,-40.8318317,Avenida José Machado Costa,Espírito Santo,45094-140
3399094326,-14.9043047,-40.8296585,Rua Circular Dez,Espírito Santo,45094-140
3399094328,-14.9042884,-40.8245858,Avenida José Machado Costa,Espírito Santo,45094-140
3399094330,-14.90512,-40.8272624,Rua C Nove,Espírito Santo,45094-140
3399094332,-14.9055034,-40.8252353,Rua Oito C,Espírito Santo,45094-140
3399094333,-14.9056007,-40.8317292,Rua C Nove,Espírito Santo,45094-140
3399094338,-14.9060439,-40.8294547,Rua C Nove,Espírito Santo,45094-140
3399094344,-14.9071869,-40.8272204,,Espírito Santo,45094-140
3399094346,-14.907492,-40.8316835,Avenida Renato Magalhães,Espírito Santo,45094-140
3399094347,-14.9076755,-40.8209883,Rua Nove C,Espírito Santo,45094-140
3399094348,-14.9076769,-40.8234512,Rua Oito C,Espírito Santo,45094-140
3399094349,-14.9076879,-40.8251999,Rua Oito C,Espírito Santo,45094-140
3399094350,-14.9077291,-40.8269246,Rua Oito C,Espírito Santo,45094-140
3399094351,-14.9077261,-40.8272016,,Espírito Santo,45094-140
3399094352,-14.9077287,-40.828186,Rua Oito C,Espírito Santo,45094-140
3399094353,-14.907752,-40.8289853,Rua Oito C,Espírito Santo,45094-140
3399094354,-14.9077468,-40.8292991,Rua Radial Nove,Espírito Santo,45094-140
3399094355,-14.9077624,-40.8296907,Rua Oito C,Espírito Santo,45094-140
3399094356,-14.9078012,-40.8316755,Rua Oito C,Espírito Santo,45094-140
3399094360,-14.9090071,-40.8070683,,Espírito Santo,45094-140
3399094361,-14.9090389,-40.8090994,Rua Q,Espírito Santo,45094-140
3399094362,-14.9091529,-40.8174746,,Espírito Santo,45094-140
3399094363,-14.9091944,-40.819395,Avenida 1,Espírito Santo,45094-140
3399094364,-14.9094665,-40.8234157,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094365,-14.9095171,-40.8251765,Rua Oito C,Espírito Santo,45094-140
3399094367,-14.909565,-40.8269271,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094368,-14.9095508,-40.8283845,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094369,-14.909543,-40.8289638,,Espírito Santo,45094-140
3399094370,-14.9095404,-40.8296022,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094371,-14.9095176,-40.8301681,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094372,-14.9095404,-40.8307904,Rua Tg Dezesseis,Espírito Santo,45094-140
3399094373,-14.9098068,-40.8316477,Rua B,Espírito Santo,45094-140
3399094374,-14.9100666,-40.8233888,,Espírito Santo,45094-140
3399094375,-14.9101003,-40.8269119,Rua Trinta e Seis,Espírito Santo,45094-140
3399094377,-14.9106264,-40.8233862,Rua Trinta e Cinco,Espírito Santo,45094-140
3399094378,-14.9107099,-40.8269052,Rua Trinta e Cinco,Espírito Santo,45094-140
3399094380,-14.9114969,-40.8316214,Avenida José Machado Costa,Espírito Santo,45094-140
3399094381,-14.9118744,-40.8249584,Rua Trinta e Tres,Espírito Santo,45094-140
3399094382,-14.9119198,-40.8268771,Rua Trinta e Tres,Espírito Santo,45094-140
3399094383,-14.9121543,-40.8070207,,Espírito Santo,45094-140
3399094385,-14.9121817,-40.8277221,Avenida A,Espírito Santo,45094-140
3399094386,-14.9121936,-40.8283337,Avenida A,Espírito Santo,45094-140
3399094387,-14.912205,-40.828913,Avenida A,Espírito Santo,45094-140
3399094388,-14.9122172,-40.8295353,Avenida A,Espírito Santo,45094-140
3399094389,-14.9122292,-40.8301521,Avenida A,Espírito Santo,45094-140
3399094390,-14.9122405,-40.8307289,Avenida A,Espírito Santo,45094-140
3399094391,-14.9121708,-40.8271675,Avenida A,Espírito Santo,45094-140
3399094394,-14.9130887,-40.8268449,Rua Trinta e Um,Espírito Santo,45094-140
3399094395,-14.9130634,-40.8237059,Rua Vinte e Nove,Espírito Santo,45094-140
3399094398,-14.9132404,-40.8315918,Avenida José Machado Costa,Espírito Santo,45094-140
3399094405,-14.9144948,-40.8049232,Rua Q,Espírito Santo,45094-140
3399094406,-14.914511,-40.8077851,Avenida 3,Espírito Santo,45094-140
3399094407,-14.9145998,-40.8129752,Avenida 3,Espírito Santo,45094-140
3399094408,-14.9145453,-40.8090323,Avenida 3,Espírito Santo,45094-140
3399094409,-14.9146607,-40.8172828,,Espírito Santo,45094-140
3399094410,-14.9146995,-40.819324,Avenida K,Espírito Santo,45094-140
3399094411,-14.9147436,-40.820944,Avenida 3,Espírito Santo,45094-140
3399094413,-14.9147682,-40.8233607,Avenida M,Espírito Santo,45094-140
3399094414,-14.9148149,-40.8251739,Avenida 3,Espírito Santo,45094-140
3399094415,-14.9148155,-40.8264144,Avenida 3,Espírito Santo,45094-140
3399094416,-14.9148194,-40.826812,Avenida 3,Espírito Santo,45094-140
3399094417,-14.9148239,-40.827097,Avenida Santa Marta,Espírito Santo,45094-140
3399094418,-14.9148382,-40.8276951,Rua Vinte e Sete,Espírito Santo,45094-140
3399094419,-14.9148693,-40.8301011,Rua Vinte e Tres,Espírito Santo,45094-140
3399094420,-14.9148408,-40.8282664,Rua Vinte e Seis,Espírito Santo,45094-140
3399094421,-14.9148512,-40.8289129,Rua Vinte e Cinco,Espírito Santo,45094-140
3399094422,-14.9148563,-40.8294868,Avenida 3,Espírito Santo,45094-140
3399094423,-14.9149056,-40.8315508,Avenida 3,Espírito Santo,45094-140
3399094425,-14.9150432,-40.8251801,Travessa A,Espírito Santo,45094-140
3399094426,-14.9150533,-40.8256017,Travessa A,Espírito Santo,45094-140
3399094427,-14.9150585,-40.825996,Travessa A,Espírito Santo,45094-140
3399094428,-14.9150676,-40.826409,Travessa A,Espírito Santo,45094-140
3399094429,-14.9150831,-40.8267966,Travessa A,Espírito Santo,45094-140
3399094430,-14.9152164,-40.8315438,Avenida Tres,Espírito Santo,45094-140
3399094439,-14.9162443,-40.8243813,Rua H,Espírito Santo,45094-140
3399094440,-14.9162469,-40.8247823,Rua H,Espírito Santo,45094-140
3399094441,-14.9162508,-40.8251752,Rua D,Espírito Santo,45094-140
3399094445,-14.9167639,-40.8129564,,Espírito Santo,45094-140
3399094450,-14.9169058,-40.8208904,Avenida N,Espírito Santo,45094-140
3399094452,-14.9169557,-40.8223374,Rua R,Espírito Santo,45094-140
3399094453,-14.9169791,-40.8239535,Rua G,Espírito Santo,45094-140
3399094454,-14.9169816,-40.8243585,Rua F,Espírito Santo,45094-140
3399094455,-14.9169816,-40.8247605,Rua E,Espírito Santo,45094-140
3399094456,-14.9169842,-40.8248118,Travessa N,Espírito Santo,45094-140
3399094457,-14.9169881,-40.8251618,Rua D,Espírito Santo,45094-140
3399094458,-14.9169998,-40.8255494,Rua C,Espírito Santo,45094-140
3399094459,-14.9170102,-40.825945,Rua B,Espírito Santo,45094-140
3399094460,-14.9170179,-40.8263487,Rua A,Espírito Santo,45094-140
3399094461,-14.9170335,-40.8267671,Avenida Q,Espírito Santo,45094-140
3399094462,-14.9170775,-40.8297256,Avenida N,Espírito Santo,45094-140
3399094464,-14.917202,-40.8300528,Rua Vinte e Tres,Espírito Santo,45094-140
3399094465,-14.917395,-40.8223401,Rua A,Espírito Santo,45094-140
3399094466,-14.9174015,-40.8227451,Rua A,Espírito Santo,45094-140
3399094467,-14.9174054,-40.8231407,Rua A,Espírito Santo,45094-140
3399094468,-14.9174106,-40.8235484,Rua A,Espírito Santo,45094-140
3399094469,-14.9174223,-40.8239561,Rua A,Espírito Santo,45094-140
3399094470,-14.9174326,-40.824329,Rua A,Espírito Santo,45094-140
3399094471,-14.9174443,-40.824734,Rua A,Espírito Santo,45094-140
3399094472,-14.9174443,-40.8248305,Travessa N,Espírito Santo,45094-140
3399094473,-14.9174521,-40.8251537,Rua A,Espírito Santo,45094-140
3399094474,-14.9174559,-40.8255386,Rua A,Espírito Santo,45094-140
3399094475,-14.9174624,-40.8259651,Rua A,Espírito Santo,45094-140
3399094476,-14.9174676,-40.8263554,Rua A,Espírito Santo,45094-140
3399094477,-14.9174663,-40.8267671,Avenida Q,Espírito Santo,45094-140
3399094481,-14.9175363,-40.8306241,Rua Vinte e Dois,Espírito Santo,45094-140
3399094483,-14.9179218,-40.8227203,Rua G,Espírito Santo,45094-140
3399094484,-14.9179264,-40.8231273,Rua G,Espírito Santo,45094-140
3399094485,-14.9179367,-40.823539,Rua G,Espírito Santo,45094-140
3399094486,-14.9179432,-40.8239427,Rua G,Espírito Santo,45094-140
3399094487,-14.9179536,-40.824341,Rua O,Espírito Santo,45094-140
3399094488,-14.9179614,-40.8247367,Rua N,Espírito Santo,45094-140
3399094489,-14.9179626,-40.8251376,Rua F,Espírito Santo,45094-140
3399094491,-14.9179665,-40.8255333,Rua E,Espírito Santo,45094-140
3399094492,-14.9179782,-40.8257908,Rua G,Espírito Santo,45094-140
3399094593,-14.9179782,-40.825945,Rua D,Espírito Santo,45094-140
3399094594,-14.9179847,-40.8263446,Rua G,Espírito Santo,45094-140
3399094595,-14.9179873,-40.826751,Avenida Q,Espírito Santo,45094-140
3399094599,-14.9180987,-40.8314824,Avenida José Machado Costa,Espírito Santo,45094-140
3399094600,-14.9183659,-40.8257979,Rua H,Espírito Santo,45094-140
3399094601,-14.9183642,-40.826334,Rua H,Espírito Santo,45094-140
3399094602,-14.9187531,-40.8078615,,Espírito Santo,45094-140
3399094603,-14.9187233,-40.8129698,,Espírito Santo,45094-140
3399094604,-14.9188225,-40.8129255,Avenida O,Espírito Santo,45094-140
3399094606,-14.9188531,-40.8257838,,Espírito Santo,45094-140
3399094607,-14.9188632,-40.826324,,Espírito Santo,45094-140
3399094608,-14.9188627,-40.8208314,Avenida O,Espírito Santo,45094-140
3399094611,-14.9189398,-40.8267295,Avenida Q,Espírito Santo,45094-140
3399094613,-14.9190155,-40.8257706,Avenida O,Espírito Santo,45094-140
3399094614,-14.919017,-40.8263235,Avenida O,Espírito Santo,45094-140
3399094615,-14.9190357,-40.8267188,Avenida Q,Espírito Santo,45094-140
3399094621,-14.9207047,-40.8048226,Avenida P,Espírito Santo,45094-140
3399094622,-14.9207657,-40.8078226,Avenida P,Espírito Santo,45094-140
3399094623,-14.9207119,-40.8129289,,Espírito Santo,45094-140
3399094625,-14.9208214,-40.8208166,Avenida P,Espírito Santo,45094-140
3399094626,-14.9209691,-40.8266558,Avenida Q,Espírito Santo,45094-140
3399094635,-14.9226602,-40.8008677,Estrada para Santa Marta,Espírito Santo,45094-140
3399094636,-14.9228132,-40.8207831,Avenida Q,Espírito Santo,45094-140
3399094653,-14.9272981,-40.8038811,Estrada para Santa Marta,Espírito Santo,45094-140
3399094669,-14.9328598,-40.8112076,,Espírito Santo,45094-140
3399132907,-14.9136874,-40.8268341,Rua Trinta,Espírito Santo,45094-140
3399249192,-14.8985291,-40.8460277,Rua Cedro Roxo,Felícia,45055-901
3399249697,-14.8990432,-40.8460467,Rua Cedro Roxo,Felícia,45055-901
3401130802,-14.7405234,-40.713492,Avenida da Conquista,,
3401130881,-14.8088939,-40.7510671,,Lagoa das Flores,
3401130882,-14.811723,-40.7535669,,Lagoa das Flores,
3401130883,-14.8141494,-40.755756,,Lagoa das Flores,
3401130890,-14.8216698,-40.7496858,,Lagoa das Flores,
3401130892,-14.8219083,-40.7524779,,Lagoa das Flores,
3401130893,-14.822051,-40.7538633,,Lagoa das Flores,
3401130895,-14.8227822,-40.7490045,,Lagoa das Flores,
3401130982,-14.865139,-40.7166342,Estrada para Barra do Choça,,
3402550766,-14.8064628,-40.8149825,,Lagoa das Flores,45005-206
3402550768,-14.8087112,-40.8119725,,Lagoa das Flores,45005-206
3402550770,-14.8087803,-40.8035642,,Distrito Industrial dos Imborés,45005-206
3402550775,-14.8094542,-40.8015999,,Distrito Industrial dos Imborés,45005-206
3402550784,-14.8105196,-40.7936207,Rodovia Santos Dumont,Lagoa das Flores,45005-206
3402550787,-14.8107998,-40.7987581,,Distrito Industrial dos Imborés,45005-206
3402550789,-14.8106883,-40.7935332,,Lagoa das Flores,45005-206
3402550790,-14.8110604,-40.8041199,Rua 1,Lagoa das Flores,45005-206
3402550791,-14.8111758,-40.7804767,,Lagoa das Flores,
3402551102,-14.8117943,-40.8224782,Entrada para Periperi,Lagoa das Flores,45005-206
3402551107,-14.8120812,-40.7830151,,Lagoa das Flores,45012-050
3402551108,-14.8121081,-40.7814394,,Lagoa das Flores,45012-050
3402551109,-14.8121625,-40.7844928,,Lagoa das Flores,45012-050
3402551112,-14.8121589,-40.7962379,,Lagoa das Flores,45005-206
3402551113,-14.8121473,-40.8015213,,Lagoa das Flores,45005-206
3402551114,-14.8125035,-40.8245355,Rua 07,Lagoa das Flores,45005-206
3402551116,-14.8125229,-40.8068772,Rua 1,Lagoa das Flores,45005-206
3402551117,-14.8125411,-40.7974961,,Lagoa das Flores,45005-206
3402551118,-14.8119596,-40.7782594,,Lagoa das Flores,
3402551119,-14.8125696,-40.7878999,Avenida Maneca Santos,Lagoa das Flores,45012-050
3402551124,-14.8128581,-40.7822766,,Lagoa das Flores,45012-050
3402551125,-14.8127887,-40.7838115,,Lagoa das Flores,45012-050
3402551126,-14.8128503,-40.7807323,,Lagoa das Flores,45012-050
3402551127,-14.8127764,-40.7882298,Rua dos Andrades,Lagoa das Flores,45012-050
3402551134,-14.8130292,-40.8013444,,Lagoa das Flores,45005-206
3402551147,-14.8136146,-40.7814766,,Lagoa das Flores,45012-050
3402551148,-14.8135614,-40.783031,Avenida Dois,Lagoa das Flores,45012-050
3402551149,-14.8135796,-40.784584,Avenida Um,Lagoa das Flores,45012-050
3402551150,-14.8135757,-40.8213611,,Lagoa das Flores,45005-206
3402551158,-14.8139543,-40.8002025,Rua Flora Cosme e Damião,Lagoa das Flores,45005-206
3402551160,-14.8141591,-40.800578,Rodovia Santos Dumont,Lagoa das Flores,45005-206
3402551163,-14.8143508,-40.782267,Avenida Três,Lagoa das Flores,45012-050
3402551164,-14.8143303,-40.7807391,Avenida Perimetral,Lagoa das Flores,45012-050
3402551165,-14.8143057,-40.7838303,Avenida Dois,Lagoa das Flores,45012-050
3402551166,-14.8143834,-40.8043036,,Lagoa das Flores,45005-206
3402551168,-14.8145533,-40.8232601,Rua 07,Lagoa das Flores,45005-206
3402551174,-14.8148839,-40.8239213,,Lagoa das Flores,45005-206
3402551177,-14.8151542,-40.7720668,Rua B,Lagoa das Flores,45012-050
3402551178,-14.8151134,-40.7815102,,Lagoa das Flores,45012-050
3402551180,-14.8151471,-40.7862094,Avenida Maneca Santos,Lagoa das Flores,45012-050
3402551182,-14.8153124,-40.7912312,,Lagoa das Flores,45012-050
3402551187,-14.8154246,-40.8030081,Rodovia Santos Dumont,Lagoa das Flores,45005-206
3402551189,-14.8154946,-40.8031516,,Lagoa das Flores,45005-206
3402551190,-14.8155814,-40.789353,,Lagoa das Flores,45012-050
3402551195,-14.8157338,-40.8092717,,Lagoa das Flores,45005-206
3402551197,-14.8157192,-40.7924382,Rua Berlamino Marinho,Lagoa das Flores,45005-206
3402551199,-14.8158563,-40.7806827,,Lagoa das Flores,45012-050
3402551200,-14.8157692,-40.7853182,Avenida Dois,Lagoa das Flores,45012-050
3402551204,-14.8160229,-40.7990031,Rua Flora Cosme e Damião,Lagoa das Flores,45005-206
3402551210,-14.8162536,-40.7944947,,Lagoa das Flores,45005-206
3402551213,-14.8163542,-40.7843909,Avenida Três,Lagoa das Flores,45012-050
3402551214,-14.8163074,-40.7911675,Rua Margarida Oliveira Cunha,Lagoa das Flores,45012-050
3402551219,-14.8166977,-40.7756656,,Lagoa das Flores,45012-050
3402551221,-14.8167911,-40.7743366,,Lagoa das Flores,45012-050
3402551225,-14.8168974,-40.783381,Rua Coronel Maneca Santos,Lagoa das Flores,45012-050
3402551228,-14.8172993,-40.7822223,Rua Coronel Maneca Santos,Lagoa das Flores,45012-050
3402551229,-14.8174581,-40.8020733,Rua Parmalat,Lagoa das Flores,45005-206
3402551230,-14.8175913,-40.7966562,,Lagoa das Flores,45005-206
3402551236,-14.8181508,-40.7978,Rua Imborés,Lagoa das Flores,45005-206
3402551249,-14.8191555,-40.7972163,,Lagoa das Flores,45005-206
3402551262,-14.8197939,-40.7880215,,Lagoa das Flores,45012-050
3402551263,-14.8197367,-40.7980889,,Lagoa das Flores,45005-206
3402551271,-14.8202787,-40.8006893,Rua Castor,Lagoa das Flores,45005-206
3402551273,-14.8203312,-40.7899136,,Lagoa das Flores,45012-050
3402551276,-14.8206073,-40.7959468,Rua Flora Cosme e Damião,Lagoa das Flores,45005-206
3402551277,-14.8207033,-40.7910944,,Lagoa das Flores,45012-050
3402551280,-14.8207143,-40.8101857,Rodovia BR 116,Lagoa das Flores,45005-206
3402551281,-14.8208439,-40.8030684,Rua Imborés,Lagoa das Flores,45005-206
3402551283,-14.8209198,-40.8105753,Rodovia BR 116,Lagoa das Flores,45005-206
3402551293,-14.821791,-40.7848623,,Lagoa das Flores,45012-050
3402551301,-14.8221249,-40.8055253,,Lagoa das Flores,45005-206
3402551302,-14.8222477,-40.7966716,Rua Flora Cosme e Damião,Lagoa das Flores,45012-050
3402551305,-14.822838,-40.7998673,Rua Castor,Lagoa das Flores,45005-206
3402551306,-14.82295,-40.8005419,,Lagoa das Flores,45005-206
3402551307,-14.823118,-40.8074056,Rua 2,Lagoa das Flores,45005-206
3402551308,-14.8231439,-40.8249512,,Lagoa das Flores,45005-206
3402551311,-14.8233623,-40.8002749,,Lagoa das Flores,45005-206
3402551312,-14.8234564,-40.7971341,,Lagoa das Flores,45005-206
3402551315,-14.8237908,-40.8086474,Rodovia BR 116,Lagoa das Flores,45005-206
3402551320,-14.8242277,-40.7921264,Entrada Dos,Lagoa das Flores,45012-050
3402551321,-14.824443,-40.8016227,,Lagoa das Flores,45005-206
3402551324,-14.8246672,-40.7835031,,Lagoa das Flores,45012-050
3402551326,-14.8246906,-40.8013451,,Lagoa das Flores,45005-206
3402551336,-14.8257193,-40.7998531,,Lagoa das Flores,45005-206
3402551339,-14.8264848,-40.7917844,Entrada Dos,Lagoa das Flores,45012-050
3402551341,-14.8265354,-40.8047529,,Lagoa das Flores,45005-206
3402551342,-14.8267318,-40.7890163,,Lagoa das Flores,45012-050
